github.com/knadh/koanf/maps,https://github.com/knadh/koanf/blob/maps/v0.1.2/maps/LICENSE,MIT
github.com/knadh/koanf/providers/confmap,https://github.com/knadh/koanf/blob/providers/confmap/v1.0.0/providers/confmap/LICENSE,MIT
github.com/knadh/koanf/v2,https://github.com/knadh/koanf/blob/v2.2.2/LICENSE,MIT
github.com/leodido/go-urn,https://github.com/leodido/go-urn/blob/v1.4.0/LICENSE,MIT
github.com/mailru/easyjson,https://github.com/mailru/easyjson/blob/v0.7.7/LICENSE,MIT
github.com/mariomac/guara/pkg/test,https://github.com/mariomac/guara/blob/1e4dbdfb7136/LICENSE,Apache-2.0
github.com/mattn/go-isatty,https://github.com/mattn/go-isatty/blob/v0.0.20/LICENSE,MIT
github.com/mitchellh/copystructure,https://github.com/mitchellh/copystructure/blob/v1.2.0/LICENSE,MIT
github.com/mitchellh/reflectwalk,https://github.com/mitchellh/reflectwalk/blob/v1.0.2/LICENSE,MIT
github.com/moby/spdystream,https://github.com/moby/spdystream/blob/v0.5.0/LICENSE,Apache-2.0
github.com/modern-go/concurrent,https://github.com/modern-go/concurrent/blob/bacd9c7ef1dd/LICENSE,Apache-2.0
github.com/modern-go/reflect2,https://github.com/modern-go/reflect2/blob/35a7c28c31ee/LICENSE,Apache-2.0
github.com/mostynb/go-grpc-compression,https://github.com/mostynb/go-grpc-compression/blob/v1.2.3/LICENSE,Apache-2.0
github.com/munnerz/goautoneg,https://github.com/munnerz/goautoneg/blob/a7dc8b61c822/LICENSE,BSD-3-Clause
github.com/mxk/go-flowrate/flowrate,https://github.com/mxk/go-flowrate/blob/cca7078d478f/LICENSE,BSD-3-Clause
github.com/pelletier/go-toml/v2,https://github.com/pelletier/go-toml/blob/v2.2.2/LICENSE,MIT
github.com/pierrec/lz4/v4,https://github.com/pierrec/lz4/blob/v4.1.22/LICENSE,BSD-3-Clause
github.com/pkg/errors,https://github.com/pkg/errors/blob/v0.9.1/LICENSE,BSD-2-Clause
github.com/pmezard/go-difflib/difflib,https://github.com/pmezard/go-difflib/blob/5d4384ee4fb2/LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/internal/github.com/golang/gddo/httputil,https://github.com/prometheus/client_golang/blob/v1.23.0/internal/github.com/golang/gddo/LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/prometheus,https://github.com/prometheus/client_golang/blob/v1.23.0/LICENSE,Apache-2.0
github.com/prometheus/client_model/go,https://github.com/prometheus/client_model/blob/v0.6.2/LICENSE,Apache-2.0
github.com/prometheus/common,https://github.com/prometheus/common/blob/v0.65.0/LICENSE,Apache-2.0
github.com/prometheus/procfs,https://github.com/prometheus/procfs/blob/v0.17.0/LICENSE,Apache-2.0
github.com/rs/cors,https://github.com/rs/cors/blob/v1.11.1/LICENSE,MIT
github.com/shirou/gopsutil/v3,https://github.com/shirou/gopsutil/blob/v3.24.5/LICENSE,BSD-3-Clause
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.6/LICENSE,BSD-3-Clause
github.com/stretchr/testify,https://github.com/stretchr/testify/blob/v1.10.0/LICENSE,MIT
github.com/tklauser/go-sysconf,https://github.com/tklauser/go-sysconf/blob/v0.3.12/LICENSE,BSD-3-Clause
github.com/tklauser/numcpus,https://github.com/tklauser/numcpus/blob/v0.6.1/LICENSE,Apache-2.0
github.com/ugorji/go/codec,https://github.com/ugorji/go/blob/codec/v1.2.12/codec/LICENSE,MIT
github.com/vishvananda/netlink,https://github.com/vishvananda/netlink/blob/v1.3.1/LICENSE,Apache-2.0
github.com/vishvananda/netns,https://github.com/vishvananda/netns/blob/v0.0.5/LICENSE,Apache-2.0
github.com/vladimirvivien/gexe,https://github.com/vladimirvivien/gexe/blob/v0.5.0/LICENSE,MIT
github.com/x448/float16,https://github.com/x448/float16/blob/v0.8.4/LICENSE,MIT
github.com/xwb1989/sqlparser,https://github.com/xwb1989/sqlparser/blob/120387863bf2/LICENSE.md,Apache-2.0
github.com/yl2chen/cidranger,https://github.com/yl2chen/cidranger/blob/v1.0.2/LICENSE,MIT
go.mongodb.org/mongo-driver/v2,https://github.com/mongodb/mongo-go-driver/blob/v2.3.0/LICENSE,Apache-2.0
go.opentelemetry.io/auto/sdk,https://github.com/open-telemetry/opentelemetry-go-instrumentation/blob/sdk/v1.1.0/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/collector/client,https://github.com/open-telemetry/opentelemetry-collector/blob/client/v1.39.0/client/LICENSE,Apache-2.0
go.opentelemetry.io/collector/component,https://github.com/open-telemetry/opentelemetry-collector/blob/component/v1.39.0/component/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configauth,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configauth/v0.133.0/config/configauth/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configcompression,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configcompression/v1.39.0/config/configcompression/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configgrpc,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configgrpc/v0.133.0/config/configgrpc/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/confighttp,https://github.com/open-telemetry/opentelemetry-collector/blob/config/confighttp/v0.133.0/config/confighttp/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configmiddleware,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configmiddleware/v0.133.0/config/configmiddleware/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/confignet,https://github.com/open-telemetry/opentelemetry-collector/blob/config/confignet/v1.39.0/config/confignet/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configopaque,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configopaque/v1.39.0/config/configopaque/LICENSE,Apache-2.0
go.opentelemetry.io/collector/config/configoptional,https://github.com/open-telemetry/opentelemetry-collector/blob/config/configoptional/v0.133.0/config/configoptional/LICENSE,Apache-2.0
